,title,date,month,year,source,order_month,label,url
4079,[SALAH] “Seragam Baru Polri Seragam Lama Coklat untuk Satpam”,2021-08-14,August,2021,turnbackhoax,8,"[('SALAH', '')]",https://turnbackhoax.id/2021/08/14/salah-seragam-baru-polri-seragam-lama-coklat-untuk-satpam/
4080,[SALAH] Gambar Tangkapan Layar Artikel Detik.com berjudul “Demokrat protes pesawat Warna merah putih melintas di hambalang”,2021-08-14,August,2021,turnbackhoax,8,"[('SALAH', '')]",https://turnbackhoax.id/2021/08/14/salah-gambar-tangkapan-layar-artikel-detik-com-berjudul-demokrat-protes-pesawat-warna-merah-putih-melintas-di-hambalang/
4081,[SALAH] Akun Facebook Direktur Jenderal Badan Peradilan Umum Prim Haryadi,2021-08-14,August,2021,turnbackhoax,8,"[('SALAH', '')]",https://turnbackhoax.id/2021/08/14/salah-akun-facebook-direktur-jenderal-badan-peradilan-umum-prim-haryadi/
4082,[SALAH] Bantuan Subsidi Upah KEMNAKER Meminta Data Calon Penerima,2021-08-14,August,2021,turnbackhoax,8,"[('SALAH', '')]",https://turnbackhoax.id/2021/08/14/salah-bantuan-subsidi-upah-kemnaker-meminta-data-calon-penerima/
4083,[SALAH] Akun Whatsapp Wali Kota Surabaya Eri Cahyadi “0831-2295-5675”,2021-08-14,August,2021,turnbackhoax,8,"[('SALAH', '')]",https://turnbackhoax.id/2021/08/14/salah-akun-whatsapp-wali-kota-surabaya-eri-cahyadi-0831-2295-5675/
4084,[SALAH] Rockefeller Foundation Telah Rencanakan Skenario Pandemi Covid-19 Sejak 2010,2021-08-14,August,2021,turnbackhoax,8,"[('SALAH', '')]",https://turnbackhoax.id/2021/08/14/salah-rockefeller-foundation-telah-rencanakan-skenario-pandemi-covid-19-sejak-2010/
4085,[SALAH] Gambar Kebakaran Hutan Turki Tahun 2021,2021-08-13,August,2021,turnbackhoax,8,"[('SALAH', '')]",https://turnbackhoax.id/2021/08/13/68132/
4086,"[SALAH] Video “BERITA TERKINI ~ DICULIK DAN DI SEKAP, PENGAKUAN KETUA HMI MENGEJUTKAN. BEGINI ULAH NGABALIN”",2021-08-13,August,2021,turnbackhoax,8,"[('SALAH', '')]",https://turnbackhoax.id/2021/08/13/salah-video-berita-terkini-diculik-dan-di-sekap-pengakuan-ketua-hmi-mengejutkan-begini-ulah-ngabalin/
4087,[SALAH] Lowongan Kerja PT. Tempo Scan Pacific Tbk,2021-08-12,August,2021,turnbackhoax,8,"[('SALAH', '')]",https://turnbackhoax.id/2021/08/12/salah-lowongan-kerja-pt-tempo-scan-pacific-tbk/
4088,[SALAH] Akun Twitter Akulaku,2021-08-12,August,2021,turnbackhoax,8,"[('SALAH', '')]",https://turnbackhoax.id/2021/08/12/salah-akun-twitter-akulaku/
4089,[SALAH] Foto Pesawat Kepresidenan Melintas di Proyek Hambalang,2021-08-12,August,2021,turnbackhoax,8,"[('SALAH', '')]",https://turnbackhoax.id/2021/08/12/salah-foto-pesawat-kepresidenan-melintas-di-proyek-hambalang/
4090,[SALAH] “Perlawanan rakyat Australia akan rencana New World Order”,2021-08-12,August,2021,turnbackhoax,8,"[('SALAH', '')]",https://turnbackhoax.id/2021/08/12/salah-perlawanan-rakyat-australia-akan-rencana-new-world-order/
4091,[SALAH] Burger Ayam KFC dan Bumbu-bumbunya Mengandung Babi,2021-08-12,August,2021,turnbackhoax,8,"[('SALAH', '')]",https://turnbackhoax.id/2021/08/12/salah-burger-ayam-kfc-dan-bumbu-bumbunya-mengandung-babi/
4092,[SALAH] PT Sido Muncul Bagikan Dana Bantuan Rp175 Juta,2021-08-12,August,2021,turnbackhoax,8,"[('SALAH', '')]",https://turnbackhoax.id/2021/08/12/salah-pt-sido-muncul-bagikan-dana-bantuan-rp175-juta/
4093,[SALAH] Bantuan Rp500 Ribu dari Kementerian Sosial RI,2021-08-11,August,2021,turnbackhoax,8,"[('SALAH', '')]",https://turnbackhoax.id/2021/08/11/salah-bantuan-rp500-ribu-dari-kementerian-sosial-ri/
4094,[SALAH] Lowongan Kerja Crew Runner PON Papua 2021,2021-08-11,August,2021,turnbackhoax,8,"[('SALAH', '')]",https://turnbackhoax.id/2021/08/11/salah-lowongan-kerja-crew-runner-pon-papua-2021/
4095,[SALAH] Pesan Whatsapp Kasir Alfamart Salah Input Voucher Game,2021-08-10,August,2021,turnbackhoax,8,"[('SALAH', '')]",https://turnbackhoax.id/2021/08/10/salah-pesan-whatsapp-kasir-alfamart-salah-input-voucher-game/
4096,"[SALAH] Virus Corona Katanya Ganas dan Mematikan, Tapi yang Mati Selalu di Rumah Sakit",2021-08-10,August,2021,turnbackhoax,8,"[('SALAH', '')]",https://turnbackhoax.id/2021/08/10/salah-virus-corona-katanya-ganas-dan-mematikan-tapi-yang-mati-selalu-di-rumah-sakit/
4097,[SALAH] Video “Lagu Bengawan Solo di Penutupan Olympiade Tokyo”,2021-08-10,August,2021,turnbackhoax,8,"[('SALAH', '')]",https://turnbackhoax.id/2021/08/10/salah-video-lagu-bengawan-solo-di-penutupan-olympiade-tokyo/
4098,[SALAH] “Pesawat dilarang terbang di atas Ka’bah karena Ka’bah adalah pusat bumi dan pusat tarikan magnet”,2021-08-09,August,2021,turnbackhoax,8,"[('SALAH', '')]",https://turnbackhoax.id/2021/08/09/salah-pesawat-dilarang-terbang-di-atas-kabah-karena-kabah-adalah-pusat-bumi-dan-pusat-tarikan-magnet/
4099,[SALAH] Seluruh Objek Wisata di Kabupaten Pangandaran Telah Dibuka Kembali,2021-08-09,August,2021,turnbackhoax,8,"[('SALAH', '')]",https://turnbackhoax.id/2021/08/09/salah-seluruh-objek-wisata-di-kabupaten-pangandaran-telah-dibuka-kembali/
4100,[SALAH] Video Wawancara CEO Pfizer yang Menolak Divaksin pada Agustus 2021,2021-08-09,August,2021,turnbackhoax,8,"[('SALAH', '')]",https://turnbackhoax.id/2021/08/09/salah-video-wawancara-ceo-pfizer-yang-menolak-divaksin-pada-agustus-2021/
4101,"[SALAH] Vaksin Astrazeneca, Pfizer, dan Moderna Berafiliasi dengan Bluetooth kecuali Sinovac",2021-08-09,August,2021,turnbackhoax,8,"[('SALAH', '')]",https://turnbackhoax.id/2021/08/09/salah-vaksin-astrazeneca-pfizer-dan-moderna-berafiliasi-dengan-bluetooth-kecuali-sinovac/
4102,[SALAH] Covid-19 Bermutasi Menjadi Virus Baru yang Lebih Berbahaya dan Vaksinasi Timbulkan Virus Lain Dari Covid-19,2021-08-08,August,2021,turnbackhoax,8,"[('SALAH', '')]",https://turnbackhoax.id/2021/08/08/salah-covid-19-bermutasi-menjadi-virus-baru-yang-lebih-berbahaya-dan-vaksinasi-timbulkan-virus-lain-dari-covid-19/
4103,[SALAH] Akun Facebook Kapolresta Malang “Budi Hermanto”,2021-08-08,August,2021,turnbackhoax,8,"[('SALAH', '')]",https://turnbackhoax.id/2021/08/08/salah-akun-facebook-kapolresta-malang-budi-hermanto/
4104,[SALAH] Dokumen Bank Dunia Tetapkan Covid-19 Sampai Tahun 2025,2021-08-08,August,2021,turnbackhoax,8,"[('SALAH', '')]",https://turnbackhoax.id/2021/08/08/salah-dokumen-bank-dunia-tetapkan-covid-19-sampai-tahun-2025/
4105,[SALAH] Tautan Pendaftaran Bantuan Sosial Sebesar Rp500.000 dari Kementerian Sosial,2021-08-07,August,2021,turnbackhoax,8,"[('SALAH', '')]",https://turnbackhoax.id/2021/08/07/salah-tautan-pendaftaran-bantuan-sosial-sebesar-rp500-000-dari-kementerian-sosial/
4106,"[SALAH] Artis Iis Dahlia Ditangkap Usai Jual Surat Swab Antigen Serta PCR Palsu, Terancam 6 Tahun Penjara",2021-08-07,August,2021,turnbackhoax,8,"[('SALAH', '')]",https://turnbackhoax.id/2021/08/07/salah-artis-iis-dahlia-ditangkap-usai-jual-surat-swab-antigen-serta-pcr-palsu-terancam-6-tahun-penjara/
4107,"[SALAH] “Vaksin Corona Tidak Terbukti Aman dan Efektif, Coronavirus Sama seperti Flu Biasa, Ini adalah Pandemi Palsu”",2021-08-07,August,2021,turnbackhoax,8,"[('SALAH', '')]",https://turnbackhoax.id/2021/08/07/salah-vaksin-corona-tidak-terbukti-aman-dan-efektif-coronavirus-sama-seperti-flu-biasa-ini-adalah-pandemi-palsu/
4108,[SALAH] Sule Meninggal Dunia,2021-08-07,August,2021,turnbackhoax,8,"[('SALAH', '')]",https://turnbackhoax.id/2021/08/07/salah-sule-meninggal-dunia/
4109,"[SALAH] Semua Pasien Positif Covid-19 di New South Wales, Australia Sudah Divaksinasi",2021-08-07,August,2021,turnbackhoax,8,"[('SALAH', '')]",https://turnbackhoax.id/2021/08/07/salah-semua-pasien-positif-covid-19-di-new-south-wales-australia-sudah-divaksinasi/
4110,[SALAH] Cara Sederhana Melakukan Medical Check Up Dengan Menggunakan Sendok,2021-08-07,August,2021,turnbackhoax,8,"[('SALAH', '')]",https://turnbackhoax.id/2021/08/07/salah-cara-sederhana-melakukan-medical-check-up-dengan-menggunakan-sendok/
4111,[SALAH] Helikopter Kibarkan Bendera Cina di Kota Malang,2021-08-06,August,2021,turnbackhoax,8,"[('SALAH', '')]",https://turnbackhoax.id/2021/08/06/salah-helikopter-kibarkan-bendera-cina-di-kota-malang/
4112,"[SALAH] “Terjadi Lagi, Saat Tengah Mengimami Sholat Jum’at, Imam Masjid Dibacok Orang Tak DIkenal”",2021-08-06,August,2021,turnbackhoax,8,"[('SALAH', '')]",https://turnbackhoax.id/2021/08/06/salah-terjadi-lagi-saat-tengah-mengimami-sholat-jumat-imam-masjid-dibacok-orang-tak-dikenal/
4113,[SALAH] Pesan WhatsApp Wawali Makassar Fatmawati Rusdi Beri Sumbangan ke Pesantren,2021-08-06,August,2021,turnbackhoax,8,"[('SALAH', '')]",https://turnbackhoax.id/2021/08/06/salah-pesan-whatsapp-wawali-makassar-fatmawati-rusdi-beri-sumbangan-ke-pesantren/
4114,[SALAH] Pesan WhatsApp Bupati Bone Bolango Tawarkan Mobil untuk Dijual,2021-08-05,August,2021,turnbackhoax,8,"[('SALAH', '')]",https://turnbackhoax.id/2021/08/05/salah-pesan-whatsapp-bupati-bone-bolango-tawarkan-mobil-untuk-dijual/
4115,[SALAH] Rocky Gerung Meninggal Dunia,2021-08-05,August,2021,turnbackhoax,8,"[('SALAH', '')]",https://turnbackhoax.id/2021/08/05/salah-rocky-gerung-meninggal-dunia/
4116,[SALAH] Link Pengecekan Penerima Bansos dengan NIK E-KTP,2021-08-05,August,2021,turnbackhoax,8,"[('SALAH', '')]",https://turnbackhoax.id/2021/08/05/salah-link-pengecekan-penerima-bansos-dengan-nik-e-ktp/
4117,[SALAH] Dukun Meninggal karena Covid-19 Setelah Menghirup Napas Pasien Covid-19,2021-08-05,August,2021,turnbackhoax,8,"[('SALAH', '')]",https://turnbackhoax.id/2021/08/05/salah-dukun-meninggal-karena-covid-19-setelah-menghirup-napas-pasien-covid-19/
4118,[SALAH] Jadwal Vaksinasi Massal di Royal Plaza Surabaya Tanggal 2-6 Agustus 2021,2021-08-04,August,2021,turnbackhoax,8,"[('SALAH', '')]",https://turnbackhoax.id/2021/08/04/salah-jadwal-vaksinasi-massal-di-royal-plaza-surabaya-tanggal-2-6-agustus-2021/
4119,[SALAH] SMS Bantuan BPJS Kesehatan Sebesar Rp78 Juta,2021-08-04,August,2021,turnbackhoax,8,"[('SALAH', '')]",https://turnbackhoax.id/2021/08/04/salah-sms-bantuan-bpjs-kesehatan-sebesar-rp78-juta/
4120,[SALAH] Akun Instagram PT Wijaya Karya Industri & Konstruksi Membuka Lowongan Kerja,2021-08-02,August,2021,turnbackhoax,8,"[('SALAH', '')]",https://turnbackhoax.id/2021/08/02/salah-akun-instagram-pt-wijaya-karya-industri-konstruksi-membuka-lowongan-kerja/
4121,[SALAH] Air Nanas Panas Bisa Membunuh Sel Kanker,2021-08-02,August,2021,turnbackhoax,8,"[('SALAH', '')]",https://turnbackhoax.id/2021/08/02/salah-air-nanas-panas-bisa-membunuh-sel-kanker/
4122,[SALAH] Foto Jadwal Perilisan Varian Covid-19,2021-08-01,August,2021,turnbackhoax,8,"[('SALAH', '')]",https://turnbackhoax.id/2021/08/01/salah-foto-jadwal-perilisan-varian-covid-19/
4123,[SALAH] Akun WhatsApp Wakil Bupati Blora Tri Yuli Setyowati,2021-08-01,August,2021,turnbackhoax,8,"[('SALAH', '')]",https://turnbackhoax.id/2021/08/01/salah-akun-whatsapp-wakil-bupati-blora-tri-yuli-setyowati/
4124,[SALAH] Akun WhatsApp Kadis Kominfosanti Tawarkan Lelang Kendaraan,2021-07-31,July,2021,turnbackhoax,7,"[('SALAH', '')]",https://turnbackhoax.id/2021/07/31/salah-akun-whatsapp-kadis-kominfosanti-tawarkan-lelang-kendaraan/
4125,[SALAH] Pernyataan Moh Indro Cahyono “TERBONGKAR SUDAH!!! FAKTA COVID 19”,2021-07-31,July,2021,turnbackhoax,7,"[('SALAH', '')]",https://turnbackhoax.id/2021/07/31/salah-pernyataan-moh-indro-cahyono-terbongkar-sudah-fakta-covid-19/
4126,[SALAH] Foto Ikan Hiu Lompat dari Laut,2021-07-31,July,2021,turnbackhoax,7,"[('SALAH', '')]",https://turnbackhoax.id/2021/07/31/salah-foto-ikan-hiu-lompat-dari-laut/
4127,[SALAH] Video Atlet Angkat Beban Cedera pada Olimpiade Tokyo 2020,2021-07-31,July,2021,turnbackhoax,7,"[('SALAH', '')]",https://turnbackhoax.id/2021/07/31/salah-video-atlet-angkat-beban-cedera-pada-olimpiade-tokyo-2020/
4128,[SALAH] Foto Josephine Myrtle Corbin,2021-07-31,July,2021,turnbackhoax,7,"[('SALAH', '')]",https://turnbackhoax.id/2021/07/31/salah-foto-josephine-myrtle-corbin/
4129,[SALAH] Foto Pasangan Pria dan Wanita Memakai Masker saat Pandemi Flu Spanyol tahun 1918,2021-07-31,July,2021,turnbackhoax,7,"[('SALAH', '')]",https://turnbackhoax.id/2021/07/31/salah-foto-pasangan-pria-dan-wanita-memakai-masker-saat-pandemi-flu-spanyol-tahun-1918/
4130,"[SALAH] “Tanggal pembuatan vaksin adalah 2018, setahun sebelum Covid-19 melanda”",2021-07-31,July,2021,turnbackhoax,7,"[('SALAH', '')]",https://turnbackhoax.id/2021/07/31/salah-tanggal-pembuatan-vaksin-adalah-2018-setahun-sebelum-covid-19-melanda/
4131,[SALAH] Video Peluncuran Matahari Buatan China,2021-07-31,July,2021,turnbackhoax,7,"[('SALAH', '')]",https://turnbackhoax.id/2021/07/31/salah-video-peluncuran-matahari-buatan-china/
4132,"[SALAH] “Mobil Dinas Presiden Baru, Harga berkisar 12 M, Dibeli Tahun 2020 saat Pandemi Copid”",2021-07-31,July,2021,turnbackhoax,7,"[('SALAH', '')]",https://turnbackhoax.id/2021/07/31/salah-mobil-dinas-presiden-baru-harga-berkisar-12-m-dibeli-tahun-2020-saat-pandemi-copid/
4133,"[SALAH] Shopee, Grab dan Gojek Dukung Aksi Nasional Jokowi End Game",2021-07-31,July,2021,turnbackhoax,7,"[('SALAH', '')]",https://turnbackhoax.id/2021/07/31/salah-shopee-grab-dan-gojek-dukung-aksi-nasional-jokowi-end-game/
4134,[SALAH] Surat Donasi Tempat Ibadah Oleh Pemkab Gresik,2021-07-30,July,2021,turnbackhoax,7,"[('SALAH', '')]",https://turnbackhoax.id/2021/07/30/salah-surat-donasi-tempat-ibadah-oleh-pemkab-gresik/
4135,[SALAH] Video “Ketika iblis mengira dia memiliki saya!”,2021-07-30,July,2021,turnbackhoax,7,"[('SALAH', '')]",https://turnbackhoax.id/2021/07/30/salah-video-ketika-iblis-mengira-dia-memiliki-saya/
4136,[FALSE] The “When the devil thought he had me!” Video,2021-07-30,July,2021,turnbackhoax,7,"[('FALSE', '')]",https://turnbackhoax.id/2021/07/30/false-the-when-the-devil-thought-he-had-me-video/
4137,[SALAH] Pemerintah Indonesia Kirim Bantuan Rp224 Miliar untuk Banjir di Cina Tengah,2021-07-30,July,2021,turnbackhoax,7,"[('SALAH', '')]",https://turnbackhoax.id/2021/07/30/salah-pemerintah-indonesia-kirim-bantuan-rp224-miliar-untuk-banjir-di-cina-tengah/
4138,[SALAH] Bantuan PPKM Rp1 Juta Bagi Pemilik Sertifikat Vaksinasi,2021-07-30,July,2021,turnbackhoax,7,"[('SALAH', '')]",https://turnbackhoax.id/2021/07/30/salah-bantuan-ppkm-rp1-juta-bagi-pemilik-sertifikat-vaksinasi/
4139,[SALAH] Pembakaran Gereja Di Belawan,2021-07-30,July,2021,turnbackhoax,7,"[('SALAH', '')]",https://turnbackhoax.id/2021/07/30/salah-pembakaran-gereja-di-belawan/
4140,[SALAH] Terlalu Banyak Meminum Air Putih Mengakibatkan Kerusakan pada Kulit,2021-07-29,July,2021,turnbackhoax,7,"[('SALAH', '')]",https://turnbackhoax.id/2021/07/29/salah-terlalu-banyak-meminum-air-putih-mengakibatkan-kerusakan-pada-kulit/
4141,[SALAH] Daun Sungkai dapat Menangkal Covid-19,2021-07-29,July,2021,turnbackhoax,7,"[('SALAH', '')]",https://turnbackhoax.id/2021/07/29/salah-daun-sungkai-dapat-menangkal-covid-19/
4142,[SALAH] BNPB Membuka Donasi Kaos Oblong bagi Tenaga Medis dan Relawan Satgas Covid 19,2021-07-29,July,2021,turnbackhoax,7,"[('SALAH', '')]",https://turnbackhoax.id/2021/07/29/salah-bnpb-membuka-donasi-kaos-oblong-bagi-tenaga-medis-dan-relawan-satgas-covid-19/
4143,[SALAH] Video Kericuhan Terminal kota Lampung,2021-07-29,July,2021,turnbackhoax,7,"[('SALAH', '')]",https://turnbackhoax.id/2021/07/29/salah-video-kericuhan-terminal-kota-lampung/
4144,[SALAH] “Masjid Al-Aqsa telah di bakar oleh Tentera Yahuuudi”,2021-07-29,July,2021,turnbackhoax,7,"[('SALAH', '')]",https://turnbackhoax.id/2021/07/29/salah-masjid-al-aqsa-telah-di-bakar-oleh-tentera-yahuuudi/
4145,"[SALAH] “Habis shalat idul adha kemarin, Dua Sejoli Lakukan Hal Tak Senonoh Di Masjid”",2021-07-29,July,2021,turnbackhoax,7,"[('SALAH', '')]",https://turnbackhoax.id/2021/07/29/salah-habis-shalat-idul-adha-kemarin-dua-sejoli-lakukan-hal-tak-senonoh-di-masjid/
4146,"[SALAH] Nasi Bungkus Telat Dibagikan, Massa Aksi “Jokowi End Game” Pingsan Kelaparan",2021-07-29,July,2021,turnbackhoax,7,"[('SALAH', '')]",https://turnbackhoax.id/2021/07/29/salah-nasi-bungkus-telat-dibagikan-massa-aksi-jokowi-end-game-pingsan-kelaparan/
4147,[SALAH] Data Pendonor Plasma Darah Konvalesen Area Jogja,2021-07-29,July,2021,turnbackhoax,7,"[('SALAH', '')]",https://turnbackhoax.id/2021/07/29/salah-data-pendonor-plasma-darah-konvalesen-area-jogja/
4148,[SALAH] “AKHIRNYA TERJADI..!!!. RUMAH EDI BASKORO DISEGEL. TERLIBAT KASUS HAMBALANG AKHIRNYA KPK LAKUKAN INI”,2021-07-29,July,2021,turnbackhoax,7,"[('SALAH', '')]",https://turnbackhoax.id/2021/07/29/salah-akhirnya-terjadi-rumah-edi-baskoro-disegel-terlibat-kasus-hambalang-akhirnya-kpk-lakukan-ini/
4149,[SALAH] “KITA BUKAN BODOH TAPI DIBODOHKAN KITA TIDAK MISKIN TAPI DIMISKIN OLEH SEBUAH SISTEM #PPKMLevel4Diperpanjang”,2021-07-29,July,2021,turnbackhoax,7,"[('SALAH', '')]",https://turnbackhoax.id/2021/07/29/salah-kita-bukan-bodoh-tapi-dibodohkan-kita-tidak-miskin-tapi-dimiskin-oleh-sebuah-sistem-ppkmlevel4diperpanjang/
4150,[SALAH] Minum Sambil Berdiri Berbahaya bagi Ginjal,2021-07-28,July,2021,turnbackhoax,7,"[('SALAH', '')]",https://turnbackhoax.id/2021/07/28/salah-minum-sambil-berdiri-berbahaya-bagi-ginjal/
4151,"[SALAH] Gambar Artikel Kompas berjudul “Hemoglobin Rendah dan Butuh Tranfusi Darah, Karl Marx Pilih Pendonor yang Hafal Das Kapital “",2021-07-28,July,2021,turnbackhoax,7,"[('SALAH', '')]",https://turnbackhoax.id/2021/07/28/salah-gambar-artikel-kompas-berjudul-hemoglobin-rendah-dan-butuh-tranfusi-darah-karl-marx-pilih-pendonor-yang-hafal-das-kapital/
4152,[SALAH] Driver Grab Meminta Jokowi untuk Turun,2021-07-28,July,2021,turnbackhoax,7,"[('SALAH', '')]",https://turnbackhoax.id/2021/07/28/salah-driver-grab-meminta-jokowi-untuk-turun/
4153,[SALAH] Orang yang Pernah Terinfeksi Covid-19 Memiliki Imunitas Lebih Baik Ketimbang yang Divaksin,2021-07-28,July,2021,turnbackhoax,7,"[('SALAH', '')]",https://turnbackhoax.id/2021/07/28/salah-orang-yang-pernah-terinfeksi-covid-19-memiliki-imunitas-lebih-baik-ketimbang-yang-divaksin/
4154,[SALAH] Air Keran Positif Covid-19,2021-07-28,July,2021,turnbackhoax,7,"[('SALAH', '')]",https://turnbackhoax.id/2021/07/28/salah-air-keran-positif-covid-19/
4155,[SALAH] Vaksin dengan Pfizer Dapat Menularkan Virus ke Orang yang Belum Divaksin,2021-07-27,July,2021,turnbackhoax,7,"[('SALAH', '')]",https://turnbackhoax.id/2021/07/27/salah-vaksin-dengan-pfizer-dapat-menularkan-virus-ke-orang-yang-belum-divaksin/
4156,[SALAH] Foto Orang-orang di Iran yang Sedang Sekarat karena Kekurangan Pasokan Air,2021-07-27,July,2021,turnbackhoax,7,"[('SALAH', '')]",https://turnbackhoax.id/2021/07/27/salah-foto-orang-orang-di-iran-yang-sedang-sekarat-karena-kekurangan-pasokan-air/
4157,[SALAH] Penampakan Piramida Giza 4.600 Tahun yang Lalu,2021-07-27,July,2021,turnbackhoax,7,"[('SALAH', '')]",https://turnbackhoax.id/2021/07/27/salah-penampakan-piramida-giza-4-600-tahun-yang-lalu/
4158,[SALAH] “Gudang senjata di China meledak dalam kebakaran pagi ini…”,2021-07-26,July,2021,turnbackhoax,7,"[('SALAH', '')]",https://turnbackhoax.id/2021/07/26/salah-gudang-senjata-di-china-meledak-dalam-kebakaran-pagi-ini/
4159,[SALAH] Vaksin Mengandung Racun Berbahaya,2021-07-26,July,2021,turnbackhoax,7,"[('SALAH', '')]",https://turnbackhoax.id/2021/07/26/salah-vaksin-mengandung-racun-berbahaya/
4160,[SALAH] Video “Imam yg menyuruh rapatkan shaf sholat kenapa ditangkap”,2021-07-26,July,2021,turnbackhoax,7,"[('SALAH', '')]",https://turnbackhoax.id/2021/07/26/salah-video-imam-yg-menyuruh-rapatkan-shaf-sholat-kenapa-ditangkap/
4161,[SALAH] Akun Telegram PT Danareksa Investment Management,2021-07-25,July,2021,turnbackhoax,7,"[('SALAH', '')]",https://turnbackhoax.id/2021/07/25/salah-akun-telegram-pt-danareksa-investment-management/
4162,[SALAH] CNN Indonesia Menawarkan Hadiah agar Warga Bersedia Divaksin,2021-07-25,July,2021,turnbackhoax,7,"[('SALAH', '')]",https://turnbackhoax.id/2021/07/25/salah-cnn-indonesia-menawarkan-hadiah-agar-warga-bersedia-divaksin/
4163,[SALAH] Foto Beberapa Jenazah Covid-19 di Bekasi,2021-07-25,July,2021,turnbackhoax,7,"[('SALAH', '')]",https://turnbackhoax.id/2021/07/25/salah-foto-beberapa-jenazah-covid-19-di-bekasi/
4164,[SALAH] Foto Kutipan Hotman Paris Hutapea terkait Keluarga Cendana dan Keluarga Cikeas,2021-07-25,July,2021,turnbackhoax,7,"[('SALAH', '')]",https://turnbackhoax.id/2021/07/25/salah-foto-kutipan-hotman-paris-hutapea-terkait-keluarga-cendana-dan-keluarga-cikeas/
4165,[SALAH] Mata Jenazah Covid-19 diambil tanpa Sepengetahuan Keluarga,2021-07-25,July,2021,turnbackhoax,7,"[('SALAH', '')]",https://turnbackhoax.id/2021/07/25/salah-mata-jenazah-covid-19-diambil-tanpa-sepengetahuan-keluarga/
4166,[SALAH] Video “PESTA MIRAS TKA CINA DI MASA PANDEMI”,2021-07-25,July,2021,turnbackhoax,7,"[('SALAH', '')]",https://turnbackhoax.id/2021/07/25/salah-video-pesta-miras-tka-cina-di-masa-pandemi/
4167,[SALAH] Video “pengurusan Covid di Indon”,2021-07-24,July,2021,turnbackhoax,7,"[('SALAH', '')]",https://turnbackhoax.id/2021/07/24/salah-video-pengurusan-covid-di-indon/
4168,[SALAH] “INNALILLAH. ANIES BASWEDAN SEMPAT MENJENGUK BIMA ARYA. KELUARGA HANYA BISA HISTERIS”,2021-07-24,July,2021,turnbackhoax,7,"[('SALAH', '')]",https://turnbackhoax.id/2021/07/24/salah-innalillah-anies-baswedan-sempat-menjenguk-bima-arya-keluarga-hanya-bisa-histeris/
4169,[SALAH] Akun Facebook Wakil Bupati Kutai Timur Kasmidi Bulang Meminta 6 Digit Kode OTP WhatsApp,2021-07-24,July,2021,turnbackhoax,7,"[('SALAH', '')]",https://turnbackhoax.id/2021/07/24/salah-akun-facebook-wakil-bupati-kutai-timur-kasmidi-bulang-meminta-6-digit-kode-otp-whatsapp/
